"PVWatts Hourly PV Performance Data"
"Requested Location","94568, USA"
"Location","Lat, Lng: 37.69, -121.9"
"Latitude (DD)","37.69"
"Longitude (DD)","-121.90"
"Elevation (m)","100.84999847412"
"DC System Size (kW)","34.5"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","20","19","0","0","11","2.8","0.13","0","11","0","0"
"10","20","20","0","0","11","2.9","0.13","0","11","0","0"
"10","20","21","0","0","10","2.9","0.13","0","10","0","0"
"10","20","22","0","0","10","2.8","0.13","0","10","0","0"
"10","20","23","0","0","10","2.5","0.13","0","10","0","0"
"10","21","0","0","0","10","2.4","0.13","0","10","0","0"
"10","21","1","0","0","9","2.4","0.13","0","9","0","0"
"10","21","2","0","0","9","2.3","0.13","0","9","0","0"
"10","21","3","0","0","9","2.2","0.13","0","9","0","0"
"10","21","4","0","0","9","2.1","0.13","0","9","0","0"
"10","21","5","0","0","9","2.1","0.13","0","9","0","0"
"10","21","6","0","0","10","2.5","0.13","0","0","0","0"
"10","21","7","157","75","11","2.8","0.13","134.545","13.798","3878.655","3604.476"
"10","21","8","122","157","13","2.9","0.13","230.233","17.757","6926.51","6544.334"
"10","21","9","154","230","15","3","0.13","351.03","22.115","10407.861","9902.326"
"10","21","10","466","226","18","3.2","0.13","639.767","30.546","18527.892","17734.633"
"10","21","11","382","274","19","3.4","0.13","634.997","31.044","18261.359","17477.544"
"10","21","12","62","286","20","3.7","0.13","345.854","26.247","9948.116","9458.872"
"10","21","13","0","165","19","3.7","0.13","156.668","21.83","4477.566","4182.165"
"10","21","14","0","48","18","3.7","0.13","44.435","18.804","1231.812","1051.421"
"10","21","15","0","17","17","3.6","0.13","15.702","17.289","421.267","269.597"
"10","21","16","0","50","15","3.3","0.13","47.73","15.916","1322.956","1139.336"
"10","21","17","0","0","13","2.9","0.13","0","13","0","0"
"10","21","18","0","0","13","2.6","0.13","0","13","0","0"
"10","21","19","0","0","13","2.3","0.13","0","13","0","0"
"10","21","20","0","0","12","2","0.13","0","12","0","0"
"10","21","21","0","0","12","1.8","0.13","0","12","0","0"
"10","21","22","0","0","11","1.6","0.13","0","11","0","0"
"10","21","23","0","0","11","1.3","0.13","0","11","0","0"
"10","22","0","0","0","11","1.2","0.13","0","11","0","0"
"10","22","1","0","0","11","1.8","0.13","0","11","0","0"
"10","22","2","0","0","11","3","0.13","0","11","0","0"
"10","22","3","0","0","11","4.5","0.13","0","11","0","0"
"10","22","4","0","0","11","5.8","0.13","0","11","0","0"
"10","22","5","0","0","12","6.1","0.13","0","12","0","0"
"10","22","6","0","0","12","5.3","0.13","0","0","0","0"
"10","22","7","0","41","13","4.3","0.13","37.936","13.63","1067.661","893.087"
"10","22","8","144","155","13","4.1","0.13","239.857","17.112","7250.994","6857.319"
"10","22","9","75","220","14","4.2","0.13","276.128","18.652","8224.915","7796.73"
"10","22","10","361","252","15","4.1","0.13","571.166","24.765","16869.429","16134.936"
"10","22","11","446","253","15","3.8","0.13","677.737","27.097","19821.807","18982.699"
"10","22","12","905","91","16","3.7","0.13","887.076","32.108","25626.718","24581.918"
"10","22","13","896","81","16","3.7","0.13","803.997","30.617","23483.285","22514.436"
"10","22","14","848","72","16","3.8","0.13","650.027","27.665","19354.591","18532.038"
"10","22","15","743","60","15","3.6","0.13","432.84","23.003","13058.679","12459.215"
"10","22","16","500","39","13","2.5","0.13","183.795","16.924","4816.802","4509.381"
"10","22","17","0","0","11","1.5","0.13","0","11","0","0"
"10","22","18","0","0","11","1.6","0.13","0","11","0","0"
"10","22","19","0","0","11","2.2","0.13","0","11","0","0"
"10","22","20","0","0","12","2.9","0.13","0","12","0","0"
"10","22","21","0","0","12","3.2","0.13","0","12","0","0"
"10","22","22","0","0","12","3.2","0.13","0","12","0","0"
"10","22","23","0","0","12","3","0.13","0","12","0","0"
"10","23","0","0","0","12","2.8","0.13","0","12","0","0"
"10","23","1","0","0","11","2.3","0.13","0","11","0","0"
"10","23","2","0","0","11","1.8","0.13","0","11","0","0"
"10","23","3","0","0","10","1.3","0.13","0","10","0","0"
"10","23","4","0","0","10","1.1","0.13","0","10","0","0"
"10","23","5","0","0","10","0.9","0.13","0","10","0","0"
"10","23","6","0","0","10","0.9","0.13","0","0","0","0"
"10","23","7","55","73","11","1.2","0.13","91.344","13.641","2625.798","2396.012"
"10","23","8","342","133","12","1.6","0.13","327.489","20.721","9906.583","9418.81"
"10","23","9","743","95","14","1.8","0.13","635.091","30.19","18664.594","17866.49"
"10","23","10","379","244","15","2","0.13","576.284","29.042","16759.804","16029.195"
"10","23","11","14","227","16","2.2","0.13","230.916","21.384","6678.524","6305.134"
"10","23","12","869","103","17","2.5","0.13","873.255","36.353","24812.161","23796.224"
"10","23","13","429","220","17","2.8","0.13","589.222","29.366","17161.975","16417.115"
"10","23","14","808","82","16","3","0.13","632.465","28.877","18739.05","17938.308"
"10","23","15","700","67","15","2.9","0.13","419.133","23.676","12591.459","12008.55"
"10","23","16","456","41","13","2","0.13","172.973","17.066","4518.779","4221.918"
"10","23","17","0","0","11","1.2","0.13","0","11","0","0"
"10","23","18","0","0","10","1.1","0.13","0","10","0","0"
"10","23","19","0","0","9","1","0.13","0","9","0","0"
"10","23","20","0","0","9","1","0.13","0","9","0","0"
"10","23","21","0","0","9","1","0.13","0","9","0","0"
"10","23","22","0","0","9","1.1","0.13","0","9","0","0"
"10","23","23","0","0","9","1.1","0.13","0","9","0","0"
"10","24","0","0","0","9","1.2","0.13","0","9","0","0"
"10","24","1","0","0","9","1.4","0.13","0","9","0","0"
"10","24","2","0","0","9","1.8","0.13","0","9","0","0"
"10","24","3","0","0","10","2.3","0.13","0","10","0","0"
"10","24","4","0","0","10","2.5","0.13","0","10","0","0"
"10","24","5","0","0","11","2.3","0.13","0","11","0","0"
"10","24","6","0","0","11","2.1","0.13","0","0","0","0"
"10","24","7","506","53","12","2.3","0.13","230.494","17.208","6483.376","6116.902"
"10","24","8","97","150","14","2.6","0.13","209.385","18.56","6258.855","5900.336"
"10","24","9","0","143","15","2.5","0.13","135.699","17.997","3944.211","3667.709"
"10","24","10","399","237","16","2.5","0.13","584","28.926","17007.436","16268.052"
"10","24","11","11","215","17","2.6","0.13","216.159","21.676","6232.38","5874.799"
"10","24","12","307","280","18","2.8","0.13","571.608","29.973","16491.232","15770.139"
"10","24","13","883","82","18","3","0.13","789.68","34.05","22777.416","21833.578"
"10","24","14","826","75","18","3","0.13","634.13","30.914","18654.043","17856.313"
"10","24","15","716","62","17","2.7","0.13","418.038","25.959","12442.269","11864.647"
"10","24","16","470","38","14","1.7","0.13","172.462","18.306","4448.658","4154.282"
"10","24","17","0","0","12","1","0.13","0","12","0","0"
"10","24","18","0","0","11","1","0.13","0","11","0","0"
"10","24","19","0","0","11","0.9","0.13","0","11","0","0"
"10","24","20","0","0","11","0.8","0.13","0","11","0","0"
"10","24","21","0","0","11","0.6","0.13","0","11","0","0"
"10","24","22","0","0","12","0.3","0.13","0","12","0","0"
"10","24","23","0","0","12","0.3","0.13","0","12","0","0"
"10","25","0","0","0","12","0.6","0.13","0","12","0","0"
"10","25","1","0","0","12","0.7","0.13","0","12","0","0"
"10","25","2","0","0","11","0.8","0.13","0","11","0","0"
"10","25","3","0","0","11","0.9","0.13","0","11","0","0"
"10","25","4","0","0","11","0.9","0.13","0","11","0","0"
"10","25","5","0","0","11","0.8","0.13","0","11","0","0"
"10","25","6","0","0","11","0.9","0.13","0","0","0","0"
"10","25","7","525","46","12","1.2","0.13","228.465","18.525","6363.735","6001.5"
"10","25","8","0","72","14","1.5","0.13","66.781","15.811","1922.882","1718.003"
"10","25","9","14","180","16","1.8","0.13","183.224","20.646","5334.181","5008.427"
"10","25","10","152","273","17","2.2","0.13","413.376","26.666","12009.782","11447.484"
"10","25","11","65","282","18","2.5","0.13","345.058","25.61","9959.234","9469.596"
"10","25","12","875","91","19","2.9","0.13","853.669","36.629","24263.22","23266.734"
"10","25","13","865","82","20","3.1","0.13","773.062","35.454","22184.821","21261.982"
"10","25","14","814","74","19","3.5","0.13","622.845","30.7","18341.354","17554.704"
"10","25","15","707","61","18","3.6","0.13","410.772","25.591","12230.146","11660.04"
"10","25","16","454","37","16","2.6","0.13","166.165","19.47","4241.358","3954.326"
"10","25","17","0","0","13","1.7","0.13","0","13","0","0"
"10","25","18","0","0","12","1.5","0.13","0","12","0","0"
"10","25","19","0","0","11","1.5","0.13","0","11","0","0"
"10","25","20","0","0","10","1.5","0.13","0","10","0","0"
"10","25","21","0","0","10","1.4","0.13","0","10","0","0"
"10","25","22","0","0","9","1.4","0.13","0","9","0","0"
"10","25","23","0","0","9","1.4","0.13","0","9","0","0"
"10","26","0","0","0","9","1.4","0.13","0","9","0","0"
"10","26","1","0","0","8","1.3","0.13","0","8","0","0"
"10","26","2","0","0","8","1.2","0.13","0","8","0","0"
"10","26","3","0","0","7","1.2","0.13","0","7","0","0"
"10","26","4","0","0","7","1.2","0.13","0","7","0","0"
"10","26","5","0","0","7","1.1","0.13","0","7","0","0"
"10","26","6","0","0","8","1.1","0.13","0","0","0","0"
"10","26","7","559","44","10","1.5","0.13","236.394","16.289","6624.469","6252.995"
"10","26","8","751","64","13","2","0.13","475.269","24.656","14371.106","13725.138"
"10","26","9","838","75","16","2.2","0.13","673.347","31.839","19705.619","18870.628"
"10","26","10","886","79","18","2.5","0.13","807.194","35.91","23092.242","22137.249"
"10","26","11","899","83","20","3","0.13","870.672","37.678","24641.748","23631.85"
"10","26","12","893","84","22","3.3","0.13","858.51","38.595","24224.398","23229.288"
"10","26","13","868","79","23","3.5","0.13","769.492","37.429","21921.102","21007.607"
"10","26","14","812","71","23","3.3","0.13","615.87","34.941","17844.348","17075.309"
"10","26","15","702","58","22","2.4","0.13","403.3","31.125","11737.939","11185.274"
"10","26","16","449","34","19","1.3","0.13","160.684","23.374","4003.241","3724.648"
"10","26","17","0","0","16","1.1","0.13","0","16","0","0"
"10","26","18","0","0","14","1.2","0.13","0","14","0","0"
"10","26","19","0","0","13","1.1","0.13","0","13","0","0"
"10","26","20","0","0","13","1","0.13","0","13","0","0"
"10","26","21","0","0","12","0.9","0.13","0","12","0","0"
"10","26","22","0","0","12","0.9","0.13","0","12","0","0"
"10","26","23","0","0","13","0.8","0.13","0","13","0","0"
"10","27","0","0","0","13","0.8","0.13","0","13","0","0"
"10","27","1","0","0","13","0.9","0.13","0","13","0","0"
"10","27","2","0","0","12","1","0.13","0","12","0","0"
"10","27","3","0","0","12","1.1","0.13","0","12","0","0"
"10","27","4","0","0","11","1.1","0.13","0","11","0","0"
"10","27","5","0","0","11","1.1","0.13","0","11","0","0"
"10","27","6","0","0","12","1.2","0.13","0","0","0","0"
"10","27","7","535","43","14","1.7","0.13","226.702","19.768","6247.504","5889.387"
"10","27","8","736","62","17","2.3","0.13","463.622","27.72","13852.428","13224.838"
"10","27","9","829","71","20","2.9","0.13","656.344","33.591","19087.181","18274.104"
"10","27","10","884","71","23","3.5","0.13","794.075","37.886","22555.794","21619.81"
"10","27","11","899","74","25","3.7","0.13","857.834","40.584","24017.233","23029.464"
"10","27","12","896","73","26","3.7","0.13","845.874","41.369","23623.9","22650.068"
"10","27","13","879","68","26","3.5","0.13","762.904","40.308","21501.863","20603.224"
"10","27","14","830","61","26","3.2","0.13","609.949","38.022","17472.776","16716.903"
"10","27","15","726","51","25","2.3","0.13","404.974","34.336","11630.789","11081.921"
"10","27","16","471","32","21","1.3","0.13","161.72","25.389","3957.326","3680.359"
"10","27","17","0","0","18","1","0.13","0","18","0","0"
"10","27","18","0","0","16","0.9","0.13","0","16","0","0"
"10","27","19","0","0","15","0.9","0.13","0","15","0","0"
"10","27","20","0","0","15","0.9","0.13","0","15","0","0"
"10","27","21","0","0","14","0.8","0.13","0","14","0","0"
"10","27","22","0","0","14","0.8","0.13","0","14","0","0"
"10","27","23","0","0","14","0.8","0.13","0","14","0","0"
"10","28","0","0","0","14","0.8","0.13","0","14","0","0"
"10","28","1","0","0","14","0.7","0.13","0","14","0","0"
"10","28","2","0","0","14","0.6","0.13","0","14","0","0"
"10","28","3","0","0","14","0.4","0.13","0","14","0","0"
"10","28","4","0","0","14","0.3","0.13","0","14","0","0"
"10","28","5","0","0","13","0.4","0.13","0","13","0","0"
"10","28","6","0","0","13","0.5","0.13","0","0","0","0"
"10","28","7","509","45","15","0.7","0.13","219.712","22.123","5986.965","5638.08"
"10","28","8","713","66","17","0.7","0.13","454.44","32.123","13339.294","12729.887"
"10","28","9","810","77","20","0.6","0.13","652.382","42.281","18321.494","17535.548"
"10","28","10","873","78","23","0.6","0.13","790.975","49.971","21388.125","20493.515"
"10","28","11","891","81","26","0.8","0.13","856.522","53.622","22724.444","21782.484"
"10","28","12","888","80","27","1.2","0.13","844.591","51.61","22614.962","21676.881"
"10","28","13","859","78","27","1.7","0.13","756.449","46.688","20771.244","19898.493"
"10","28","14","801","71","26","2","0.13","604.341","40.802","17111.278","16368.214"
"10","28","15","686","59","25","1.9","0.13","393.327","34.814","11254.695","10719.153"
"10","28","16","405","35","21","1.4","0.13","148.713","24.947","3645.241","3379.333"
"10","28","17","0","0","18","1.1","0.13","0","18","0","0"
"10","28","18","0","0","16","1","0.13","0","16","0","0"
"10","28","19","0","0","15","0.8","0.13","0","15","0","0"
"10","28","20","0","0","14","0.7","0.13","0","14","0","0"
"10","28","21","0","0","13","0.7","0.13","0","13","0","0"
"10","28","22","0","0","13","0.8","0.13","0","13","0","0"
"10","28","23","0","0","12","1","0.13","0","12","0","0"
"10","29","0","0","0","12","1.1","0.13","0","12","0","0"
"10","29","1","0","0","11","1.1","0.13","0","11","0","0"
"10","29","2","0","0","11","1","0.13","0","11","0","0"
"10","29","3","0","0","11","1","0.13","0","11","0","0"
"10","29","4","0","0","11","1","0.13","0","11","0","0"
"10","29","5","0","0","11","0.9","0.13","0","11","0","0"
"10","29","6","0","0","11","0.9","0.13","0","11","0","0"
"10","29","7","586","39","13","1.1","0.13","235.298","19.86","6438.641","6073.751"
"10","29","8","778","57","16","1.3","0.13","476.704","29.623","14153.762","13515.495"
"10","29","9","864","67","19","1.2","0.13","671.64","38.621","19164.367","18348.554"
"10","29","10","915","69","22","1.1","0.13","811.71","46.258","22303.183","21376.149"
"10","29","11","930","72","24","1.1","0.13","876.782","50.181","23613.351","22639.893"
"10","29","12","926","72","26","1.2","0.13","864.759","51.202","23205.095","22246.103"
"10","29","13","892","73","27","1.5","0.13","773.661","48.047","21135.28","20249.63"
"10","29","14","834","67","26","2","0.13","618.739","41.157","17506.558","16749.488"
"10","29","15","721","55","24","2.4","0.13","403.479","33.123","11622.381","11073.811"
"10","29","16","430","34","20","2.2","0.13","153.112","23.421","3746.633","3477.132"
"10","29","17","0","0","16","1.8","0.13","0","16","0","0"
"10","29","18","0","0","14","1.3","0.13","0","14","0","0"
"10","29","19","0","0","13","0.8","0.13","0","13","0","0"
"10","29","20","0","0","13","0.8","0.13","0","13","0","0"
"10","29","21","0","0","12","0.8","0.13","0","12","0","0"
"10","29","22","0","0","12","0.9","0.13","0","12","0","0"
"10","29","23","0","0","11","1","0.13","0","11","0","0"
"10","30","0","0","0","11","1.1","0.13","0","11","0","0"
"10","30","1","0","0","11","1.1","0.13","0","11","0","0"
"10","30","2","0","0","10","1.2","0.13","0","10","0","0"
"10","30","3","0","0","10","1.1","0.13","0","10","0","0"
"10","30","4","0","0","10","1.1","0.13","0","10","0","0"
"10","30","5","0","0","10","1.1","0.13","0","10","0","0"
"10","30","6","0","0","11","1.1","0.13","0","11","0","0"
"10","30","7","544","42","13","1.5","0.13","225.701","18.987","6188.364","5832.343"
"10","30","8","0","106","16","1.7","0.13","101.095","18.624","2927.379","2686.907"
"10","30","9","27","184","18","1.5","0.13","197.007","23.337","5702.867","5364.049"
"10","30","10","885","78","20","1.5","0.13","795.823","41.641","22283.265","21356.937"
"10","30","11","905","80","22","1.6","0.13","862.218","44.912","23737.083","22759.241"
"10","30","12","902","79","23","1.8","0.13","850.091","44.64","23445.394","22477.888"
"10","30","13","863","80","24","2","0.13","756.982","42.509","21156.891","20270.475"
"10","30","14","806","72","23","2.4","0.13","604.393","36.697","17406.893","16653.355"
"10","30","15","696","57","22","2.4","0.13","392.399","30.871","11387.705","10847.45"
"10","30","16","423","33","19","1.9","0.13","149.49","22.539","3642.733","3376.914"
"10","30","17","0","0","16","1.8","0.13","0","16","0","0"
"10","30","18","0","0","14","1.8","0.13","0","14","0","0"
"10","30","19","0","0","13","1.4","0.13","0","13","0","0"
"10","30","20","0","0","12","1.1","0.13","0","12","0","0"
"10","30","21","0","0","12","1","0.13","0","12","0","0"
"10","30","22","0","0","11","1","0.13","0","11","0","0"
"10","30","23","0","0","11","1","0.13","0","11","0","0"
"10","31","0","0","0","11","1","0.13","0","11","0","0"
"10","31","1","0","0","10","1","0.13","0","10","0","0"
"10","31","2","0","0","10","1.1","0.13","0","10","0","0"
"10","31","3","0","0","10","1.1","0.13","0","10","0","0"
"10","31","4","0","0","11","1","0.13","0","11","0","0"
"10","31","5","0","0","11","1","0.13","0","11","0","0"
"10","31","6","0","0","11","1.2","0.13","0","11","0","0"
"10","31","7","0","15","13","1.9","0.13","13.846","13.343","369.276","219.449"
"10","31","8","0","57","14","2.5","0.13","52.769","15.169","1509.942","1319.696"
"10","31","9","13","171","15","2.7","0.13","174.028","18.711","5105.935","4788.268"
"10","31","10","240","253","16","2.6","0.13","460.104","25.996","13493.893","12879.008"
"10","31","11","25","236","16","2.6","0.13","250.59","21.426","7289.014","6893.992"
"10","31","12","25","232","17","2.6","0.13","246.375","22.336","7141.59","6751.792"
"10","31","13","29","213","17","2.5","0.13","238.545","22.268","6942.147","6559.416"
"10","31","14","4","148","17","2.3","0.13","144.803","20.325","4201.383","3915.768"
"10","31","15","61","113","16","1.9","0.13","142.721","19.554","4179.186","3894.358"
"10","31","16","444","33","16","1.3","0.14","153.853","20.145","3755.764","3485.939"
"10","31","17","0","0","13","1.1","0.14","0","13","0","0"
"10","31","18","0","0","11","1.1","0.14","0","11","0","0"
"10","31","19","0","0","11","1","0.14","0","11","0","0"
"10","31","20","0","0","10","1","0.14","0","10","0","0"
"10","31","21","0","0","10","1","0.14","0","10","0","0"
"10","31","22","0","0","9","1","0.14","0","9","0","0"
"10","31","23","0","0","9","1","0.14","0","9","0","0"
"11","1","0","0","0","9","1.1","0.14","0","9","0","0"
"11","1","1","0","0","9","1.1","0.14","0","9","0","0"
"11","1","2","0","0","9","1","0.14","0","9","0","0"
"11","1","3","0","0","9","1","0.14","0","9","0","0"
"11","1","4","0","0","9","1","0.14","0","9","0","0"
"11","1","5","0","0","8","0.9","0.14","0","8","0","0"
"11","1","6","0","0","8","0.9","0.14","0","8","0","0"
"11","1","7","31","59","10","1.2","0.14","69.483","12.005","1973.646","1766.969"
"11","1","8","374","114","12","1.6","0.14","325.258","20.666","9857.166","9371.145"
"11","1","9","835","81","15","1.5","0.14","665.763","33.136","19413.429","18588.791"
"11","1","10","898","83","18","1.2","0.14","807.025","41.538","22614.706","21676.634"
"11","1","11","911","87","19","1.2","0.14","870.211","44.36","24018.116","23030.316"
"11","1","12","437","231","20","1.5","0.14","630.962","37.112","17812.588","17044.674"
"11","1","13","873","85","21","1.8","0.14","770.711","40.641","21708.891","20802.916"
"11","1","14","815","76","20","1.9","0.14","610.417","35.264","17688.578","16925.058"
"11","1","15","697","61","19","1.6","0.14","393.831","29.466","11472.765","10929.496"
"11","1","16","315","36","16","1.2","0.14","124.473","19.445","3049.398","2804.603"
"11","1","17","0","0","13","1.1","0.14","0","13","0","0"
"11","1","18","0","0","12","1.2","0.14","0","12","0","0"
"11","1","19","0","0","12","1.1","0.14","0","12","0","0"
"11","1","20","0","0","12","1.1","0.14","0","12","0","0"
"11","1","21","0","0","11","1","0.14","0","11","0","0"
"11","1","22","0","0","11","0.8","0.14","0","11","0","0"
"11","1","23","0","0","11","0.7","0.14","0","11","0","0"
"11","2","0","0","0","11","0.5","0.14","0","11","0","0"
"11","2","1","0","0","11","0.4","0.14","0","11","0","0"
"11","2","2","0","0","10","0.6","0.14","0","10","0","0"
"11","2","3","0","0","9","0.7","0.14","0","9","0","0"
"11","2","4","0","0","8","0.9","0.14","0","8","0","0"
"11","2","5","0","0","8","1","0.14","0","8","0","0"
"11","2","6","0","0","8","1","0.14","0","8","0","0"
"11","2","7","90","59","9","1.1","0.14","91.507","11.693","2587.119","2358.704"
"11","2","8","575","81","12","1.3","0.14","394.417","23.262","11925.36","11366.054"
"11","2","9","681","101","15","1.5","0.14","584.709","30.922","17164.314","16419.371"
"11","2","10","561","171","18","1.5","0.14","641.466","35.424","18339.118","17552.547"
"11","2","11","643","162","19","1.2","0.14","736.416","40.44","20599.175","19732.522"
"11","2","12","521","201","20","1","0.14","666.961","40.395","18627.678","17830.883"
"11","2","13","556","163","21","1","0.14","612.812","39.766","17243.89","16496.128"
"11","2","14","492","143","21","1.2","0.14","476.85","34.922","13733.327","13109.958"
"11","2","15","392","90","19","1","0.14","284.632","27.711","8267.072","7837.394"
"11","2","16","187","38","16","0.9","0.14","94.759","18.843","2341.526","2121.814"
"11","2","17","0","0","14","1","0.14","0","14","0","0"
"11","2","18","0","0","13","1","0.14","0","13","0","0"
"11","2","19","0","0","12","1","0.14","0","12","0","0"
"11","2","20","0","0","11","1","0.14","0","11","0","0"
"11","2","21","0","0","11","0.9","0.14","0","11","0","0"
"11","2","22","0","0","11","0.8","0.14","0","11","0","0"
"11","2","23","0","0","11","0.6","0.14","0","11","0","0"
"11","3","0","0","0","11","0.5","0.14","0","11","0","0"
"11","3","1","0","0","11","0.5","0.14","0","11","0","0"
"11","3","2","0","0","11","0.5","0.14","0","11","0","0"
"11","3","3","0","0","10","0.6","0.14","0","10","0","0"
"11","3","4","0","0","9","0.7","0.14","0","9","0","0"
"11","3","5","0","0","9","0.9","0.14","0","9","0","0"
"11","3","6","0","0","9","1","0.14","0","9","0","0"
"11","3","7","390","49","10","1.3","0.14","181.738","15.045","5013.444","4699.055"
"11","3","8","424","104","13","1.8","0.14","338.283","21.634","10228.311","9729.138"
"11","3","9","409","168","16","2","0.14","469.58","27.478","13867.231","13239.117"
"11","3","10","878","86","19","2.1","0.14","795.367","38.058","22608.861","21670.996"
"11","3","11","902","88","21","2.3","0.14","858.748","40.777","24063.754","23074.337"
"11","3","12","460","222","23","2.5","0.14","638.054","37.128","18033.08","17257.353"
"11","3","13","376","211","23","2.6","0.14","518.207","34.277","14831.025","14168.759"
"11","3","14","494","134","23","2.6","0.14","467.171","33.195","13551.489","12934.563"
"11","3","15","697","58","21","1.9","0.14","387.521","30.656","11212.619","10678.568"
"11","3","16","404","31","18","1.2","0.14","139.817","21.826","3292.26","3038.859"
"11","3","17","0","0","15","1.2","0.14","0","15","0","0"
"11","3","18","0","0","13","1.2","0.14","0","13","0","0"
"11","3","19","0","0","11","1.2","0.14","0","11","0","0"
"11","3","20","0","0","10","1.1","0.14","0","10","0","0"
"11","3","21","0","0","9","1.1","0.14","0","9","0","0"
"11","3","22","0","0","9","1.1","0.14","0","9","0","0"
"11","3","23","0","0","9","1.1","0.14","0","9","0","0"
"11","4","0","0","0","9","1.1","0.14","0","9","0","0"
"11","4","1","0","0","8","1.2","0.14","0","8","0","0"
"11","4","2","0","0","8","1.2","0.14","0","8","0","0"
