,power,day,time,month,hour,weekday,year,holiday,pv,bldg
2021-11-14 12:00:00,2.7,11/14/21,12:00,11.0,12.0,6.0,2021.0,0.0,22625.457,25.325456999999997
2021-11-14 12:15:00,3.8,11/14/21,12:15,11.0,12.0,6.0,2021.0,0.0,22062.35875,25.86235875
2021-11-14 12:30:00,3.8,11/14/21,12:30,11.0,12.0,6.0,2021.0,0.0,21499.260499999997,25.2992605
2021-11-14 12:45:00,2.8,11/14/21,12:45,11.0,12.0,6.0,2021.0,0.0,20936.162249999998,23.73616225
2021-11-14 13:00:00,2.7,11/14/21,13:00,11.0,13.0,6.0,2021.0,0.0,20373.064,23.073064
2021-11-14 13:15:00,2.7,11/14/21,13:15,11.0,13.0,6.0,2021.0,0.0,19394.161,22.094161
2021-11-14 13:30:00,3.8,11/14/21,13:30,11.0,13.0,6.0,2021.0,0.0,18415.258,22.215258000000002
2021-11-14 13:45:00,2.6,11/14/21,13:45,11.0,13.0,6.0,2021.0,0.0,17436.355,20.036355
2021-11-14 14:00:00,2.7,11/14/21,14:00,11.0,14.0,6.0,2021.0,0.0,16457.452,19.157452
2021-11-14 14:15:00,2.7,11/14/21,14:15,11.0,14.0,6.0,2021.0,0.0,14883.60225,17.58360225
2021-11-14 14:30:00,2.7,11/14/21,14:30,11.0,14.0,6.0,2021.0,0.0,13309.7525,16.0097525
2021-11-14 14:45:00,3.9,11/14/21,14:45,11.0,14.0,6.0,2021.0,0.0,11735.902750000001,15.635902750000001
2021-11-14 15:00:00,2.7,11/14/21,15:00,11.0,15.0,6.0,2021.0,0.0,10162.053,12.862053
2021-11-14 15:15:00,2.7,11/14/21,15:15,11.0,15.0,6.0,2021.0,0.0,8051.9619999999995,10.751961999999999
2021-11-14 15:30:00,3.9,11/14/21,15:30,11.0,15.0,6.0,2021.0,0.0,5941.871,9.841871
2021-11-14 15:45:00,2.7,11/14/21,15:45,11.0,15.0,6.0,2021.0,0.0,3831.7799999999997,6.5317799999999995
2021-11-14 16:00:00,2.7,11/14/21,16:00,11.0,16.0,6.0,2021.0,0.0,1721.689,4.421689000000001
2021-11-14 16:15:00,2.7,11/14/21,16:15,11.0,16.0,6.0,2021.0,0.0,1291.26675,3.9912667500000003
2021-11-14 16:30:00,2.7,11/14/21,16:30,11.0,16.0,6.0,2021.0,0.0,860.8445,3.5608445
2021-11-14 16:45:00,2.7,11/14/21,16:45,11.0,16.0,6.0,2021.0,0.0,430.42225,3.13042225
2021-11-14 17:00:00,2.7,11/14/21,17:00,11.0,17.0,6.0,2021.0,0.0,0.0,2.7
2021-11-14 17:15:00,3.7,11/14/21,17:15,11.0,17.0,6.0,2021.0,0.0,0.0,3.7
2021-11-14 17:30:00,3.6,11/14/21,17:30,11.0,17.0,6.0,2021.0,0.0,0.0,3.6
2021-11-14 17:45:00,3.6,11/14/21,17:45,11.0,17.0,6.0,2021.0,0.0,0.0,3.6
2021-11-14 18:00:00,3.9,11/14/21,18:00,11.0,18.0,6.0,2021.0,0.0,0.0,3.9
2021-11-14 18:15:00,3.6,11/14/21,18:15,11.0,18.0,6.0,2021.0,0.0,0.0,3.6
2021-11-14 18:30:00,3.5,11/14/21,18:30,11.0,18.0,6.0,2021.0,0.0,0.0,3.5
2021-11-14 18:45:00,3.6,11/14/21,18:45,11.0,18.0,6.0,2021.0,0.0,0.0,3.6
2021-11-14 19:00:00,3.5,11/14/21,19:00,11.0,19.0,6.0,2021.0,0.0,0.0,3.5
2021-11-14 19:15:00,4.6,11/14/21,19:15,11.0,19.0,6.0,2021.0,0.0,0.0,4.6
2021-11-14 19:30:00,3.0,11/14/21,19:30,11.0,19.0,6.0,2021.0,0.0,0.0,3.0
2021-11-14 19:45:00,2.9,11/14/21,19:45,11.0,19.0,6.0,2021.0,0.0,0.0,2.9
2021-11-14 20:00:00,2.9,11/14/21,20:00,11.0,20.0,6.0,2021.0,0.0,0.0,2.9
2021-11-14 20:15:00,2.9,11/14/21,20:15,11.0,20.0,6.0,2021.0,0.0,0.0,2.9
2021-11-14 20:30:00,2.9,11/14/21,20:30,11.0,20.0,6.0,2021.0,0.0,0.0,2.9
2021-11-14 20:45:00,2.9,11/14/21,20:45,11.0,20.0,6.0,2021.0,0.0,0.0,2.9
2021-11-14 21:00:00,2.9,11/14/21,21:00,11.0,21.0,6.0,2021.0,0.0,0.0,2.9
2021-11-14 21:15:00,2.9,11/14/21,21:15,11.0,21.0,6.0,2021.0,0.0,0.0,2.9
2021-11-14 21:30:00,3.0,11/14/21,21:30,11.0,21.0,6.0,2021.0,0.0,0.0,3.0
2021-11-14 21:45:00,3.0,11/14/21,21:45,11.0,21.0,6.0,2021.0,0.0,0.0,3.0
2021-11-14 22:00:00,2.9,11/14/21,22:00,11.0,22.0,6.0,2021.0,0.0,0.0,2.9
2021-11-14 22:15:00,3.0,11/14/21,22:15,11.0,22.0,6.0,2021.0,0.0,0.0,3.0
2021-11-14 22:30:00,2.9,11/14/21,22:30,11.0,22.0,6.0,2021.0,0.0,0.0,2.9
2021-11-14 22:45:00,2.9,11/14/21,22:45,11.0,22.0,6.0,2021.0,0.0,0.0,2.9
2021-11-14 23:00:00,2.9,11/14/21,23:00,11.0,23.0,6.0,2021.0,0.0,0.0,2.9
2021-11-14 23:15:00,3.0,11/14/21,23:15,11.0,23.0,6.0,2021.0,0.0,0.0,3.0
2021-11-14 23:30:00,3.0,11/14/21,23:30,11.0,23.0,6.0,2021.0,0.0,0.0,3.0
2021-11-14 23:45:00,2.9,11/14/21,23:45,11.0,23.0,6.0,2021.0,0.0,0.0,2.9
2021-11-15 00:00:00,3.2,11/15/21,00:00,11.0,0.0,0.0,2021.0,0.0,0.0,3.2
2021-11-15 00:15:00,3.0,11/15/21,00:15,11.0,0.0,0.0,2021.0,0.0,0.0,3.0
2021-11-15 00:30:00,3.0,11/15/21,00:30,11.0,0.0,0.0,2021.0,0.0,0.0,3.0
2021-11-15 00:45:00,3.0,11/15/21,00:45,11.0,0.0,0.0,2021.0,0.0,0.0,3.0
2021-11-15 01:00:00,3.0,11/15/21,01:00,11.0,1.0,0.0,2021.0,0.0,0.0,3.0
2021-11-15 01:15:00,2.9,11/15/21,01:15,11.0,1.0,0.0,2021.0,0.0,0.0,2.9
2021-11-15 01:30:00,2.9,11/15/21,01:30,11.0,1.0,0.0,2021.0,0.0,0.0,2.9
2021-11-15 01:45:00,3.0,11/15/21,01:45,11.0,1.0,0.0,2021.0,0.0,0.0,3.0
2021-11-15 02:00:00,3.0,11/15/21,02:00,11.0,2.0,0.0,2021.0,0.0,0.0,3.0
2021-11-15 02:15:00,3.0,11/15/21,02:15,11.0,2.0,0.0,2021.0,0.0,0.0,3.0
2021-11-15 02:30:00,3.0,11/15/21,02:30,11.0,2.0,0.0,2021.0,0.0,0.0,3.0
2021-11-15 02:45:00,3.0,11/15/21,02:45,11.0,2.0,0.0,2021.0,0.0,0.0,3.0
2021-11-15 03:00:00,3.0,11/15/21,03:00,11.0,3.0,0.0,2021.0,0.0,0.0,3.0
2021-11-15 03:15:00,3.0,11/15/21,03:15,11.0,3.0,0.0,2021.0,0.0,0.0,3.0
2021-11-15 03:30:00,3.0,11/15/21,03:30,11.0,3.0,0.0,2021.0,0.0,0.0,3.0
2021-11-15 03:45:00,2.9,11/15/21,03:45,11.0,3.0,0.0,2021.0,0.0,0.0,2.9
2021-11-15 04:00:00,2.9,11/15/21,04:00,11.0,4.0,0.0,2021.0,0.0,0.0,2.9
2021-11-15 04:15:00,3.0,11/15/21,04:15,11.0,4.0,0.0,2021.0,0.0,0.0,3.0
2021-11-15 04:30:00,3.0,11/15/21,04:30,11.0,4.0,0.0,2021.0,0.0,0.0,3.0
2021-11-15 04:45:00,3.0,11/15/21,04:45,11.0,4.0,0.0,2021.0,0.0,0.0,3.0
2021-11-15 05:00:00,3.0,11/15/21,05:00,11.0,5.0,0.0,2021.0,0.0,0.0,3.0
2021-11-15 05:15:00,3.0,11/15/21,05:15,11.0,5.0,0.0,2021.0,0.0,0.0,3.0
2021-11-15 05:30:00,3.0,11/15/21,05:30,11.0,5.0,0.0,2021.0,0.0,0.0,3.0
2021-11-15 05:45:00,3.0,11/15/21,05:45,11.0,5.0,0.0,2021.0,0.0,0.0,3.0
2021-11-15 06:00:00,3.0,11/15/21,06:00,11.0,6.0,0.0,2021.0,0.0,0.0,3.0
2021-11-15 06:15:00,3.0,11/15/21,06:15,11.0,6.0,0.0,2021.0,0.0,186.326,3.186326
2021-11-15 06:30:00,3.0,11/15/21,06:30,11.0,6.0,0.0,2021.0,0.0,372.652,3.372652
2021-11-15 06:45:00,3.0,11/15/21,06:45,11.0,6.0,0.0,2021.0,0.0,558.978,3.5589779999999998
2021-11-15 07:00:00,3.0,11/15/21,07:00,11.0,7.0,0.0,2021.0,0.0,745.304,3.745304
2021-11-15 07:15:00,3.3,11/15/21,07:15,11.0,7.0,0.0,2021.0,0.0,1728.83025,5.0288302499999995
2021-11-15 07:30:00,2.4,11/15/21,07:30,11.0,7.0,0.0,2021.0,0.0,2712.3565,5.1123565
2021-11-15 07:45:00,2.4,11/15/21,07:45,11.0,7.0,0.0,2021.0,0.0,3695.8827499999998,6.0958827499999995
2021-11-15 08:00:00,2.5,11/15/21,08:00,11.0,8.0,0.0,2021.0,0.0,4679.409,7.179409
2021-11-15 08:15:00,3.4,11/15/21,08:15,11.0,8.0,0.0,2021.0,0.0,5724.322749999999,9.12432275
2021-11-15 08:30:00,4.2,11/15/21,08:30,11.0,8.0,0.0,2021.0,0.0,6769.2365,10.969236500000001
2021-11-15 08:45:00,3.1,11/15/21,08:45,11.0,8.0,0.0,2021.0,0.0,7814.150250000001,10.91415025
2021-11-15 09:00:00,3.0,11/15/21,09:00,11.0,9.0,0.0,2021.0,0.0,8859.064,11.859064
2021-11-15 09:15:00,3.1,11/15/21,09:15,11.0,9.0,0.0,2021.0,0.0,10951.85475,14.05185475
2021-11-15 09:30:00,3.1,11/15/21,09:30,11.0,9.0,0.0,2021.0,0.0,13044.645499999999,16.1446455
2021-11-15 09:45:00,3.0,11/15/21,09:45,11.0,9.0,0.0,2021.0,0.0,15137.436249999999,18.13743625
2021-11-15 10:00:00,3.1,11/15/21,10:00,11.0,10.0,0.0,2021.0,0.0,17230.227,20.330227
2021-11-15 10:15:00,3.1,11/15/21,10:15,11.0,10.0,0.0,2021.0,0.0,17112.595,20.212595000000004
2021-11-15 10:30:00,3.1,11/15/21,10:30,11.0,10.0,0.0,2021.0,0.0,16994.963,20.094963
2021-11-15 10:45:00,3.1,11/15/21,10:45,11.0,10.0,0.0,2021.0,0.0,16877.331,19.977331
2021-11-15 11:00:00,3.2,11/15/21,11:00,11.0,11.0,0.0,2021.0,0.0,16759.699,19.959699
2021-11-15 11:15:00,4.0,11/15/21,11:15,11.0,11.0,0.0,2021.0,0.0,16614.18725,20.61418725
2021-11-15 11:30:00,3.3,11/15/21,11:30,11.0,11.0,0.0,2021.0,0.0,16468.6755,19.7686755
2021-11-15 11:45:00,3.1,11/15/21,11:45,11.0,11.0,0.0,2021.0,0.0,16323.16375,19.42316375
2021-11-15 12:00:00,4.1,11/15/21,12:00,11.0,12.0,0.0,2021.0,0.0,16177.652,20.277651999999996
2021-11-15 12:15:00,3.0,11/15/21,12:15,11.0,12.0,0.0,2021.0,0.0,16873.8805,19.8738805
2021-11-15 12:30:00,3.1,11/15/21,12:30,11.0,12.0,0.0,2021.0,0.0,17570.109,20.670109
2021-11-15 12:45:00,3.0,11/15/21,12:45,11.0,12.0,0.0,2021.0,0.0,18266.337499999998,21.2663375
2021-11-15 13:00:00,4.1,11/15/21,13:00,11.0,13.0,0.0,2021.0,0.0,18962.566,23.062565999999997
2021-11-15 13:15:00,3.1,11/15/21,13:15,11.0,13.0,0.0,2021.0,0.0,17102.2195,20.2022195
2021-11-15 13:30:00,3.0,11/15/21,13:30,11.0,13.0,0.0,2021.0,0.0,15241.873,18.241873
2021-11-15 13:45:00,4.1,11/15/21,13:45,11.0,13.0,0.0,2021.0,0.0,13381.5265,17.4815265
2021-11-15 14:00:00,2.9,11/15/21,14:00,11.0,14.0,0.0,2021.0,0.0,11521.18,14.421180000000001
2021-11-15 14:15:00,3.1,11/15/21,14:15,11.0,14.0,0.0,2021.0,0.0,10867.52275,13.96752275
2021-11-15 14:30:00,3.1,11/15/21,14:30,11.0,14.0,0.0,2021.0,0.0,10213.8655,13.3138655
2021-11-15 14:45:00,2.9,11/15/21,14:45,11.0,14.0,0.0,2021.0,0.0,9560.20825,12.46020825
2021-11-15 15:00:00,2.9,11/15/21,15:00,11.0,15.0,0.0,2021.0,0.0,8906.551,11.806551
2021-11-15 15:15:00,2.9,11/15/21,15:15,11.0,15.0,0.0,2021.0,0.0,6969.54775,9.869547749999999
2021-11-15 15:30:00,4.1,11/15/21,15:30,11.0,15.0,0.0,2021.0,0.0,5032.5445,9.1325445
2021-11-15 15:45:00,3.0,11/15/21,15:45,11.0,15.0,0.0,2021.0,0.0,3095.5412499999998,6.09554125
2021-11-15 16:00:00,2.9,11/15/21,16:00,11.0,16.0,0.0,2021.0,0.0,1158.538,4.058538
2021-11-15 16:15:00,3.0,11/15/21,16:15,11.0,16.0,0.0,2021.0,0.0,868.9035,3.8689035
2021-11-15 16:30:00,3.0,11/15/21,16:30,11.0,16.0,0.0,2021.0,0.0,579.269,3.579269
2021-11-15 16:45:00,3.1,11/15/21,16:45,11.0,16.0,0.0,2021.0,0.0,289.6345,3.3896345
2021-11-15 17:00:00,3.6,11/15/21,17:00,11.0,17.0,0.0,2021.0,0.0,0.0,3.6
2021-11-15 17:15:00,4.9,11/15/21,17:15,11.0,17.0,0.0,2021.0,0.0,0.0,4.9
2021-11-15 17:30:00,4.8,11/15/21,17:30,11.0,17.0,0.0,2021.0,0.0,0.0,4.8
2021-11-15 17:45:00,4.8,11/15/21,17:45,11.0,17.0,0.0,2021.0,0.0,0.0,4.8
2021-11-15 18:00:00,4.8,11/15/21,18:00,11.0,18.0,0.0,2021.0,0.0,0.0,4.8
2021-11-15 18:15:00,3.3,11/15/21,18:15,11.0,18.0,0.0,2021.0,0.0,0.0,3.3
2021-11-15 18:30:00,4.8,11/15/21,18:30,11.0,18.0,0.0,2021.0,0.0,0.0,4.8
2021-11-15 18:45:00,4.3,11/15/21,18:45,11.0,18.0,0.0,2021.0,0.0,0.0,4.3
2021-11-15 19:00:00,3.3,11/15/21,19:00,11.0,19.0,0.0,2021.0,0.0,0.0,3.3
2021-11-15 19:15:00,3.3,11/15/21,19:15,11.0,19.0,0.0,2021.0,0.0,0.0,3.3
2021-11-15 19:30:00,2.8,11/15/21,19:30,11.0,19.0,0.0,2021.0,0.0,0.0,2.8
2021-11-15 19:45:00,4.1,11/15/21,19:45,11.0,19.0,0.0,2021.0,0.0,0.0,4.1
2021-11-15 20:00:00,2.8,11/15/21,20:00,11.0,20.0,0.0,2021.0,0.0,0.0,2.8
2021-11-15 20:15:00,2.8,11/15/21,20:15,11.0,20.0,0.0,2021.0,0.0,0.0,2.8
2021-11-15 20:30:00,2.7,11/15/21,20:30,11.0,20.0,0.0,2021.0,0.0,0.0,2.7
2021-11-15 20:45:00,2.9,11/15/21,20:45,11.0,20.0,0.0,2021.0,0.0,0.0,2.9
2021-11-15 21:00:00,4.1,11/15/21,21:00,11.0,21.0,0.0,2021.0,0.0,0.0,4.1
2021-11-15 21:15:00,2.7,11/15/21,21:15,11.0,21.0,0.0,2021.0,0.0,0.0,2.7
2021-11-15 21:30:00,2.7,11/15/21,21:30,11.0,21.0,0.0,2021.0,0.0,0.0,2.7
2021-11-15 21:45:00,2.7,11/15/21,21:45,11.0,21.0,0.0,2021.0,0.0,0.0,2.7
2021-11-15 22:00:00,2.8,11/15/21,22:00,11.0,22.0,0.0,2021.0,0.0,0.0,2.8
2021-11-15 22:15:00,4.1,11/15/21,22:15,11.0,22.0,0.0,2021.0,0.0,0.0,4.1
2021-11-15 22:30:00,4.1,11/15/21,22:30,11.0,22.0,0.0,2021.0,0.0,0.0,4.1
2021-11-15 22:45:00,2.8,11/15/21,22:45,11.0,22.0,0.0,2021.0,0.0,0.0,2.8
2021-11-15 23:00:00,2.7,11/15/21,23:00,11.0,23.0,0.0,2021.0,0.0,0.0,2.7
2021-11-15 23:15:00,2.7,11/15/21,23:15,11.0,23.0,0.0,2021.0,0.0,0.0,2.7
2021-11-15 23:30:00,4.2,11/15/21,23:30,11.0,23.0,0.0,2021.0,0.0,0.0,4.2
2021-11-15 23:45:00,3.8,11/15/21,23:45,11.0,23.0,0.0,2021.0,0.0,0.0,3.8
2021-11-16 00:00:00,2.8,11/16/21,00:00,11.0,0.0,1.0,2021.0,0.0,0.0,2.8
2021-11-16 00:15:00,2.7,11/16/21,00:15,11.0,0.0,1.0,2021.0,0.0,0.0,2.7
2021-11-16 00:30:00,2.7,11/16/21,00:30,11.0,0.0,1.0,2021.0,0.0,0.0,2.7
2021-11-16 00:45:00,2.8,11/16/21,00:45,11.0,0.0,1.0,2021.0,0.0,0.0,2.8
2021-11-16 01:00:00,4.1,11/16/21,01:00,11.0,1.0,1.0,2021.0,0.0,0.0,4.1
2021-11-16 01:15:00,2.7,11/16/21,01:15,11.0,1.0,1.0,2021.0,0.0,0.0,2.7
2021-11-16 01:30:00,2.8,11/16/21,01:30,11.0,1.0,1.0,2021.0,0.0,0.0,2.8
2021-11-16 01:45:00,2.7,11/16/21,01:45,11.0,1.0,1.0,2021.0,0.0,0.0,2.7
2021-11-16 02:00:00,4.1,11/16/21,02:00,11.0,2.0,1.0,2021.0,0.0,0.0,4.1
2021-11-16 02:15:00,4.1,11/16/21,02:15,11.0,2.0,1.0,2021.0,0.0,0.0,4.1
2021-11-16 02:30:00,2.7,11/16/21,02:30,11.0,2.0,1.0,2021.0,0.0,0.0,2.7
2021-11-16 02:45:00,2.7,11/16/21,02:45,11.0,2.0,1.0,2021.0,0.0,0.0,2.7
2021-11-16 03:00:00,2.7,11/16/21,03:00,11.0,3.0,1.0,2021.0,0.0,0.0,2.7
2021-11-16 03:15:00,4.1,11/16/21,03:15,11.0,3.0,1.0,2021.0,0.0,0.0,4.1
2021-11-16 03:30:00,4.1,11/16/21,03:30,11.0,3.0,1.0,2021.0,0.0,0.0,4.1
2021-11-16 03:45:00,2.7,11/16/21,03:45,11.0,3.0,1.0,2021.0,0.0,0.0,2.7
2021-11-16 04:00:00,2.7,11/16/21,04:00,11.0,4.0,1.0,2021.0,0.0,0.0,2.7
2021-11-16 04:15:00,2.8,11/16/21,04:15,11.0,4.0,1.0,2021.0,0.0,0.0,2.8
2021-11-16 04:30:00,4.2,11/16/21,04:30,11.0,4.0,1.0,2021.0,0.0,0.0,4.2
2021-11-16 04:45:00,4.1,11/16/21,04:45,11.0,4.0,1.0,2021.0,0.0,0.0,4.1
2021-11-16 05:00:00,4.1,11/16/21,05:00,11.0,5.0,1.0,2021.0,0.0,0.0,4.1
2021-11-16 05:15:00,2.7,11/16/21,05:15,11.0,5.0,1.0,2021.0,0.0,0.0,2.7
2021-11-16 05:30:00,2.7,11/16/21,05:30,11.0,5.0,1.0,2021.0,0.0,0.0,2.7
2021-11-16 05:45:00,2.8,11/16/21,05:45,11.0,5.0,1.0,2021.0,0.0,0.0,2.8
2021-11-16 06:00:00,4.1,11/16/21,06:00,11.0,6.0,1.0,2021.0,0.0,0.0,4.1
2021-11-16 06:15:00,4.1,11/16/21,06:15,11.0,6.0,1.0,2021.0,0.0,175.95275,4.27595275
2021-11-16 06:30:00,4.1,11/16/21,06:30,11.0,6.0,1.0,2021.0,0.0,351.9055,4.4519055
2021-11-16 06:45:00,2.7,11/16/21,06:45,11.0,6.0,1.0,2021.0,0.0,527.85825,3.22785825
2021-11-16 07:00:00,2.8,11/16/21,07:00,11.0,7.0,1.0,2021.0,0.0,703.811,3.503811
2021-11-16 07:15:00,2.7,11/16/21,07:15,11.0,7.0,1.0,2021.0,0.0,1521.295,4.2212950000000005
2021-11-16 07:30:00,3.2,11/16/21,07:30,11.0,7.0,1.0,2021.0,0.0,2338.779,5.538779
2021-11-16 07:45:00,4.0,11/16/21,07:45,11.0,7.0,1.0,2021.0,0.0,3156.263,7.156263
2021-11-16 08:00:00,3.8,11/16/21,08:00,11.0,8.0,1.0,2021.0,0.0,3973.747,7.773747
2021-11-16 08:15:00,3.8,11/16/21,08:15,11.0,8.0,1.0,2021.0,0.0,4074.9735,7.8749735
2021-11-16 08:30:00,3.0,11/16/21,08:30,11.0,8.0,1.0,2021.0,0.0,4176.2,7.1762
2021-11-16 08:45:00,4.6,11/16/21,08:45,11.0,8.0,1.0,2021.0,0.0,4277.4265000000005,8.8774265
2021-11-16 09:00:00,4.5,11/16/21,09:00,11.0,9.0,1.0,2021.0,0.0,4378.653,8.878653
2021-11-16 09:15:00,2.7,11/16/21,09:15,11.0,9.0,1.0,2021.0,0.0,6323.936750000001,9.02393675
2021-11-16 09:30:00,3.1,11/16/21,09:30,11.0,9.0,1.0,2021.0,0.0,8269.2205,11.369220499999999
2021-11-16 09:45:00,4.6,11/16/21,09:45,11.0,9.0,1.0,2021.0,0.0,10214.50425,14.814504249999999
2021-11-16 10:00:00,4.2,11/16/21,10:00,11.0,10.0,1.0,2021.0,0.0,12159.788,16.359788
2021-11-16 10:15:00,3.0,11/16/21,10:15,11.0,10.0,1.0,2021.0,0.0,12873.142,15.873142
2021-11-16 10:30:00,2.8,11/16/21,10:30,11.0,10.0,1.0,2021.0,0.0,13586.496,16.386495999999998
2021-11-16 10:45:00,2.7,11/16/21,10:45,11.0,10.0,1.0,2021.0,0.0,14299.85,16.999850000000002
2021-11-16 11:00:00,4.6,11/16/21,11:00,11.0,11.0,1.0,2021.0,0.0,15013.204,19.613204
2021-11-16 11:15:00,3.1,11/16/21,11:15,11.0,11.0,1.0,2021.0,0.0,15605.806,18.705806000000003
2021-11-16 11:30:00,4.6,11/16/21,11:30,11.0,11.0,1.0,2021.0,0.0,16198.408,20.798408000000002
2021-11-16 11:45:00,2.7,11/16/21,11:45,11.0,11.0,1.0,2021.0,0.0,16791.010000000002,19.491010000000003
2021-11-16 12:00:00,3.1,11/16/21,12:00,11.0,12.0,1.0,2021.0,0.0,17383.612,20.483612
2021-11-16 12:15:00,3.0,11/16/21,12:15,11.0,12.0,1.0,2021.0,0.0,16193.00775,19.19300775
2021-11-16 12:30:00,2.7,11/16/21,12:30,11.0,12.0,1.0,2021.0,0.0,15002.4035,17.7024035
2021-11-16 12:45:00,2.7,11/16/21,12:45,11.0,12.0,1.0,2021.0,0.0,13811.79925,16.51179925
2021-11-16 13:00:00,2.8,11/16/21,13:00,11.0,13.0,1.0,2021.0,0.0,12621.195,15.421195
2021-11-16 13:15:00,2.8,11/16/21,13:15,11.0,13.0,1.0,2021.0,0.0,12659.717,15.459717000000001
2021-11-16 13:30:00,3.1,11/16/21,13:30,11.0,13.0,1.0,2021.0,0.0,12698.239,15.798238999999999
2021-11-16 13:45:00,3.0,11/16/21,13:45,11.0,13.0,1.0,2021.0,0.0,12736.761,15.736761
2021-11-16 14:00:00,3.1,11/16/21,14:00,11.0,14.0,1.0,2021.0,0.0,12775.283,15.875283
2021-11-16 14:15:00,3.1,11/16/21,14:15,11.0,14.0,1.0,2021.0,0.0,11108.05725,14.20805725
2021-11-16 14:30:00,3.1,11/16/21,14:30,11.0,14.0,1.0,2021.0,0.0,9440.8315,12.5408315
2021-11-16 14:45:00,3.1,11/16/21,14:45,11.0,14.0,1.0,2021.0,0.0,7773.60575,10.87360575
2021-11-16 15:00:00,3.0,11/16/21,15:00,11.0,15.0,1.0,2021.0,0.0,6106.38,9.10638
2021-11-16 15:15:00,3.1,11/16/21,15:15,11.0,15.0,1.0,2021.0,0.0,4743.014999999999,7.843014999999999
2021-11-16 15:30:00,3.0,11/16/21,15:30,11.0,15.0,1.0,2021.0,0.0,3379.65,6.37965
2021-11-16 15:45:00,3.1,11/16/21,15:45,11.0,15.0,1.0,2021.0,0.0,2016.2849999999999,5.1162849999999995
2021-11-16 16:00:00,3.0,11/16/21,16:00,11.0,16.0,1.0,2021.0,0.0,652.92,3.65292
2021-11-16 16:15:00,3.0,11/16/21,16:15,11.0,16.0,1.0,2021.0,0.0,489.68999999999994,3.48969
2021-11-16 16:30:00,3.1,11/16/21,16:30,11.0,16.0,1.0,2021.0,0.0,326.46,3.42646
2021-11-16 16:45:00,3.0,11/16/21,16:45,11.0,16.0,1.0,2021.0,0.0,163.23,3.16323
2021-11-16 17:00:00,2.8,11/16/21,17:00,11.0,17.0,1.0,2021.0,0.0,0.0,2.8
2021-11-16 17:15:00,3.7,11/16/21,17:15,11.0,17.0,1.0,2021.0,0.0,0.0,3.7
2021-11-16 17:30:00,3.6,11/16/21,17:30,11.0,17.0,1.0,2021.0,0.0,0.0,3.6
2021-11-16 17:45:00,4.1,11/16/21,17:45,11.0,17.0,1.0,2021.0,0.0,0.0,4.1
2021-11-16 18:00:00,3.6,11/16/21,18:00,11.0,18.0,1.0,2021.0,0.0,0.0,3.6
2021-11-16 18:15:00,3.6,11/16/21,18:15,11.0,18.0,1.0,2021.0,0.0,0.0,3.6
2021-11-16 18:30:00,3.6,11/16/21,18:30,11.0,18.0,1.0,2021.0,0.0,0.0,3.6
2021-11-16 18:45:00,4.9,11/16/21,18:45,11.0,18.0,1.0,2021.0,0.0,0.0,4.9
2021-11-16 19:00:00,3.6,11/16/21,19:00,11.0,19.0,1.0,2021.0,0.0,0.0,3.6
2021-11-16 19:15:00,5.0,11/16/21,19:15,11.0,19.0,1.0,2021.0,0.0,0.0,5.0
2021-11-16 19:30:00,3.0,11/16/21,19:30,11.0,19.0,1.0,2021.0,0.0,0.0,3.0
2021-11-16 19:45:00,3.0,11/16/21,19:45,11.0,19.0,1.0,2021.0,0.0,0.0,3.0
2021-11-16 20:00:00,3.0,11/16/21,20:00,11.0,20.0,1.0,2021.0,0.0,0.0,3.0
2021-11-16 20:15:00,3.0,11/16/21,20:15,11.0,20.0,1.0,2021.0,0.0,0.0,3.0
2021-11-16 20:30:00,3.1,11/16/21,20:30,11.0,20.0,1.0,2021.0,0.0,0.0,3.1
2021-11-16 20:45:00,3.0,11/16/21,20:45,11.0,20.0,1.0,2021.0,0.0,0.0,3.0
2021-11-16 21:00:00,3.0,11/16/21,21:00,11.0,21.0,1.0,2021.0,0.0,0.0,3.0
2021-11-16 21:15:00,3.0,11/16/21,21:15,11.0,21.0,1.0,2021.0,0.0,0.0,3.0
2021-11-16 21:30:00,2.9,11/16/21,21:30,11.0,21.0,1.0,2021.0,0.0,0.0,2.9
2021-11-16 21:45:00,2.9,11/16/21,21:45,11.0,21.0,1.0,2021.0,0.0,0.0,2.9
2021-11-16 22:00:00,2.9,11/16/21,22:00,11.0,22.0,1.0,2021.0,0.0,0.0,2.9
2021-11-16 22:15:00,4.3,11/16/21,22:15,11.0,22.0,1.0,2021.0,0.0,0.0,4.3
2021-11-16 22:30:00,2.9,11/16/21,22:30,11.0,22.0,1.0,2021.0,0.0,0.0,2.9
2021-11-16 22:45:00,2.9,11/16/21,22:45,11.0,22.0,1.0,2021.0,0.0,0.0,2.9
2021-11-16 23:00:00,4.3,11/16/21,23:00,11.0,23.0,1.0,2021.0,0.0,0.0,4.3
2021-11-16 23:15:00,4.3,11/16/21,23:15,11.0,23.0,1.0,2021.0,0.0,0.0,4.3
2021-11-16 23:30:00,2.9,11/16/21,23:30,11.0,23.0,1.0,2021.0,0.0,0.0,2.9
2021-11-16 23:45:00,2.9,11/16/21,23:45,11.0,23.0,1.0,2021.0,0.0,0.0,2.9
2021-11-17 00:00:00,4.4,11/17/21,00:00,11.0,0.0,2.0,2021.0,0.0,0.0,4.4
