DateTime,Temperature_C
2025-07-05 04:55:00,-35.979041015625
2025-07-05 05:00:00,-35.0781328125
2025-07-05 05:05:00,-34.794990234375
2025-07-05 05:10:00,-35.807439453125006
2025-07-05 05:15:00,-35.73021875
2025-07-05 05:20:00,-34.61480859375
2025-07-05 05:25:00,-35.326955078125
2025-07-05 05:30:00,-35.961880859375
2025-07-05 05:35:00,-34.674869140625006
2025-07-05 05:40:00,-34.64912890625
2025-07-05 05:45:00,-35.610097656250005
2025-07-05 05:50:00,-36.167802734375
2025-07-05 05:55:00,-35.755958984375
2025-07-05 06:00:00,-34.220125
2025-07-05 06:05:00,-34.726349609375
2025-07-05 06:10:00,-35.567197265625005
2025-07-05 06:15:00,-36.116322265625
2025-07-05 06:20:00,-34.983751953125
2025-07-05 06:25:00,-34.211544921875
2025-07-05 06:30:00,-35.23257421875
2025-07-05 06:35:00,-35.910400390625
2025-07-05 06:40:00,-36.133482421875
2025-07-05 06:45:00,-34.554748046875
2025-07-05 06:50:00,-33.997042968749994
2025-07-05 06:55:00,-35.069552734375
2025-07-05 07:00:00,-35.807439453125
2025-07-05 07:05:00,-36.305083984375
2025-07-05 07:10:00,-35.532876953125005
2025-07-05 07:15:00,-34.0485234375
2025-07-05 07:20:00,-34.68344921875
2025-07-05 07:25:00,-35.481396484375
2025-07-05 07:30:00,-35.961880859375
2025-07-05 07:35:00,-36.322244140625
2025-07-05 07:40:00,-36.33082421875
2025-07-05 07:45:00,-34.640548828125006
2025-07-05 07:50:00,-34.288765625
2025-07-05 07:55:00,-35.1467734375
2025-07-05 08:00:00,-35.661578125
2025-07-05 08:05:00,-36.030521484375
2025-07-05 08:10:00,-36.287923828125
2025-07-05 08:15:00,-36.459525390625004
2025-07-05 08:20:00,-36.390884765625
2025-07-05 08:25:00,-34.74350976562501
2025-07-05 08:30:00,-34.2544453125
2025-07-05 08:35:00,-34.9408515625
2025-07-05 08:40:00,-35.23257421875
2025-07-05 08:45:00,-35.429916015625004
2025-07-05 08:50:00,-35.5586171875
2025-07-05 08:55:00,-35.704478515625
2025-07-05 09:00:00,-35.387015625000004
2025-07-05 09:05:00,-34.44320703125
2025-07-05 09:10:00,-33.147615234375
2025-07-05 09:15:00,-31.706162109375004
2025-07-05 09:20:00,-30.161748046875005
2025-07-05 09:25:00,-28.57443359375
2025-07-05 09:30:00,-27.004279296875
2025-07-05 09:35:00,-25.485605468750002
2025-07-05 09:40:00,-24.104212890625
2025-07-05 09:45:00,-21.993513671875
2025-07-05 09:50:00,-19.805593750000003
2025-07-05 09:55:00,-22.182275390625
2025-07-05 10:00:00,-24.93648046875
2025-07-05 10:05:00,-27.1844609375
2025-07-05 10:10:00,-28.848996093750003
2025-07-05 10:15:00,-30.041626953125
2025-07-05 10:20:00,-30.951115234375003
2025-07-05 10:25:00,-31.637521484374997
2025-07-05 10:30:00,-32.152326171875
2025-07-05 10:35:00,-32.495529296875006
2025-07-05 10:40:00,-32.72719140625
2025-07-05 10:45:00,-32.821572265625
2025-07-05 10:50:00,-32.8816328125
2025-07-05 10:55:00,-32.96743359375
2025-07-05 11:00:00,-33.078974609375
2025-07-05 11:05:00,-33.2248359375
2025-07-05 11:10:00,-33.405017578125
2025-07-05 11:15:00,-33.525138671875006
2025-07-05 11:20:00,-33.593779296875
2025-07-05 11:25:00,-33.568039062500006
2025-07-05 11:30:00,-33.72248046875
2025-07-05 11:35:00,-33.868341796875
2025-07-05 11:40:00,-33.885501953125
2025-07-05 11:45:00,-33.782541015625
2025-07-05 11:50:00,-33.731060546875
2025-07-05 11:55:00,-33.68816015625
2025-07-05 12:00:00,-33.6366796875
2025-07-05 12:05:00,-33.593779296875
2025-07-05 12:10:00,-33.610939453125
2025-07-05 12:15:00,-33.593779296875
2025-07-05 12:20:00,-33.593779296875
2025-07-05 12:25:00,-33.593779296875
2025-07-05 12:30:00,-33.559458984375006
2025-07-05 12:35:00,-33.507978515625
2025-07-05 12:40:00,-33.507978515625
2025-07-05 12:45:00,-33.465078125000005
2025-07-05 12:50:00,-33.422177734375
2025-07-05 12:55:00,-33.422177734375
2025-07-05 13:00:00,-33.405017578125
2025-07-05 13:05:00,-33.422177734375
2025-07-05 13:10:00,-33.41359765625
2025-07-05 13:15:00,-33.1561953125
2025-07-05 13:20:00,-33.00175390625
2025-07-05 13:25:00,-32.976013671875
2025-07-05 13:30:00,-32.890212890625
2025-07-05 13:35:00,-33.078974609375
2025-07-05 13:40:00,-33.293476562500004
2025-07-05 13:45:00,-33.456498046875005
2025-07-05 13:50:00,-33.559458984375
2025-07-05 13:55:00,-33.671
2025-07-05 14:00:00,-33.765380859375
2025-07-05 14:05:00,-33.7739609375
2025-07-05 14:10:00,-33.731060546875
2025-07-05 14:15:00,-33.80828125
2025-07-05 14:20:00,-33.89408203125
2025-07-05 14:25:00,-33.954142578125
2025-07-05 14:30:00,-34.014203125
2025-07-05 14:35:00,-34.06568359375
2025-07-05 14:40:00,-34.1171640625
2025-07-05 14:45:00,-34.160064453125
2025-07-05 14:50:00,-34.211544921875
2025-07-05 14:55:00,-34.23728515625
2025-07-05 15:00:00,-34.27160546875
2025-07-05 15:05:00,-34.340246093750004
2025-07-05 15:10:00,-34.365986328125004
2025-07-05 15:15:00,-34.057103515625
2025-07-05 15:20:00,-33.267736328125
2025-07-05 15:25:00,-32.220966796875004
2025-07-05 15:30:00,-31.054076171875
2025-07-05 15:35:00,-29.715583984375
2025-07-05 15:40:00,-28.445732421875
2025-07-05 15:45:00,-27.235941406250003
2025-07-05 15:50:00,-26.060470703125002
2025-07-05 15:55:00,-24.567537109375003
2025-07-05 16:00:00,-21.229886718750002
2025-07-05 16:05:00,-22.559798828125
2025-07-05 16:10:00,-25.030861328125003
2025-07-05 16:15:00,-27.150140625
2025-07-05 16:20:00,-28.823255859375003
2025-07-05 16:25:00,-30.067367187500004
2025-07-05 16:30:00,-31.002595703125003
2025-07-05 16:35:00,-31.689001953125
2025-07-05 16:40:00,-32.178066406250004
2025-07-05 16:45:00,-32.581330078125
2025-07-05 16:50:00,-32.915953125
2025-07-05 16:55:00,-33.199095703125
2025-07-05 17:00:00,-33.422177734375
2025-07-05 17:05:00,-33.6366796875
2025-07-05 17:10:00,-33.80828125
2025-07-05 17:15:00,-33.96272265625
2025-07-05 17:20:00,-34.108583984375
2025-07-05 17:25:00,-34.245865234375
2025-07-05 17:30:00,-34.40888671875
2025-07-05 17:35:00,-34.563328125
2025-07-05 17:40:00,-34.674869140625006
2025-07-05 17:45:00,-34.78641015625
2025-07-05 17:50:00,-34.880791015625
2025-07-05 17:55:00,-34.975171875
2025-07-05 18:00:00,-35.06097265625
2025-07-05 18:05:00,-35.155353515625
2025-07-05 18:10:00,-35.23257421875
2025-07-05 18:15:00,-35.318375
2025-07-05 18:20:00,-35.378435546875004
2025-07-05 18:25:00,-35.464236328125004
2025-07-05 18:30:00,-35.5586171875
2025-07-05 18:35:00,-35.635837890625
2025-07-05 18:40:00,-35.704478515625006
2025-07-05 18:45:00,-35.7645390625
2025-07-05 18:50:00,-35.841759765625
2025-07-05 18:55:00,-35.910400390625
2025-07-05 19:00:00,-35.996201171875
2025-07-05 19:05:00,-36.05626171875
2025-07-05 19:10:00,-36.1420625
2025-07-05 19:15:00,-36.219283203125
2025-07-05 19:20:00,-36.287923828125
2025-07-05 19:25:00,-36.373724609375
2025-07-05 19:30:00,-36.22786328125
2025-07-05 19:35:00,-34.589068359375
2025-07-05 19:40:00,-34.340246093750004
2025-07-05 19:45:00,-34.99233203125
2025-07-05 19:50:00,-35.447076171875004
2025-07-05 19:55:00,-35.704478515625
2025-07-05 20:00:00,-35.95330078125
2025-07-05 20:05:00,-36.167802734375
2025-07-05 20:10:00,-36.356564453125
2025-07-05 20:15:00,-35.661578125000005
2025-07-05 20:20:00,-34.44320703125
2025-07-05 20:25:00,-35.02665234375
2025-07-05 20:30:00,-35.532876953125005
2025-07-05 20:35:00,-35.824599609375
2025-07-05 20:40:00,-36.116322265625
2025-07-05 20:45:00,-36.33082421875
2025-07-05 20:50:00,-35.33553515625
2025-07-05 20:55:00,-34.623388671875
2025-07-05 21:00:00,-34.846470703125
2025-07-05 21:05:00,-34.357406250000004
2025-07-05 21:10:00,-33.628099609375
2025-07-05 21:15:00,-32.76151171875
2025-07-05 21:20:00,-31.80054296875
2025-07-05 21:25:00,-30.830994140625002
2025-07-05 21:30:00,-29.809964843750002
2025-07-05 21:35:00,-28.788935546875003
2025-07-05 21:40:00,-26.309292968750004
2025-07-05 21:45:00,-23.846810546875002
2025-07-05 21:50:00,-26.086210937500006
2025-07-05 21:55:00,-28.754615234375002
2025-07-05 22:00:00,-30.865314453125002
2025-07-05 22:05:00,-32.392568359375005
2025-07-05 22:10:00,-33.48223828125
2025-07-05 22:15:00,-34.280185546875
2025-07-05 22:20:00,-34.8722109375
2025-07-05 22:25:00,-35.3526953125
2025-07-05 22:30:00,-35.73021875
2025-07-05 22:35:00,-36.0391015625
2025-07-05 22:40:00,-36.29650390625
2025-07-05 22:45:00,-36.416625
2025-07-05 22:50:00,-35.0438125
2025-07-05 22:55:00,-34.383146484375004
2025-07-05 23:00:00,-35.23257421875
2025-07-05 23:05:00,-35.790279296875
2025-07-05 23:10:00,-36.167802734375
2025-07-05 23:15:00,-35.87608007812501
2025-07-05 23:20:00,-34.494687500000005
2025-07-05 23:25:00,-35.0094921875
2025-07-05 23:30:00,-35.790279296875
2025-07-05 23:35:00,-36.202123046875
2025-07-05 23:40:00,-35.361275390625
2025-07-05 23:45:00,-34.589068359375
2025-07-05 23:50:00,-35.464236328125004
2025-07-05 23:55:00,-36.064841796875
2025-07-06 00:00:00,-35.103873046875
2025-07-06 00:05:00,-34.777830078125
2025-07-06 00:10:00,-35.6958984375
2025-07-06 00:15:00,-35.635837890625
2025-07-06 00:20:00,-34.563328125
2025-07-06 00:25:00,-35.30121484375
2025-07-06 00:30:00,-35.910400390625
2025-07-06 00:35:00,-34.78641015625
2025-07-06 00:40:00,-34.949431640625
2025-07-06 00:45:00,-35.85033984375
2025-07-06 00:50:00,-35.0094921875
2025-07-06 00:55:00,-34.71776953125
2025-07-06 01:00:00,-35.687318359375
2025-07-06 01:05:00,-35.6272578125
2025-07-06 01:10:00,-34.606228515625
2025-07-06 01:15:00,-35.395595703125004
2025-07-06 01:20:00,-35.78169921875
2025-07-06 01:25:00,-34.5976484375
2025-07-06 01:30:00,-35.138193359374995
2025-07-06 01:35:00,-35.790279296875
2025-07-06 01:40:00,-34.726349609375
2025-07-06 01:45:00,-35.052392578125
2025-07-06 01:50:00,-35.773119140625
2025-07-06 01:55:00,-34.78641015625
2025-07-06 02:00:00,-35.1467734375
2025-07-06 02:05:00,-35.858919921875
2025-07-06 02:10:00,-34.837890625
2025-07-06 02:15:00,-35.19825390625
2025-07-06 02:20:00,-35.738798828125
2025-07-06 02:25:00,-34.74350976562501
2025-07-06 02:30:00,-35.412755859375
2025-07-06 02:35:00,-35.584357421875
2025-07-06 02:40:00,-34.812150390625
2025-07-06 02:45:00,-35.704478515625
2025-07-06 02:50:00,-35.395595703125004
2025-07-06 02:55:00,-34.90653125
2025-07-06 03:00:00,-35.02665234375
2025-07-06 03:05:00,-34.61480859375
2025-07-06 03:10:00,-34.022783203125
2025-07-06 03:15:00,-33.302056640625004
2025-07-06 03:20:00,-32.512689453125
2025-07-06 03:25:00,-31.637521484375004
2025-07-06 03:30:00,-30.702292968750005
2025-07-06 03:35:00,-29.68984375
2025-07-06 03:40:00,-25.69152734375
2025-07-06 03:45:00,-25.948929687500005
2025-07-06 03:50:00,-28.685974609375002
2025-07-06 03:55:00,-31.131296875000004
2025-07-06 04:00:00,-32.958853515625
2025-07-06 04:05:00,-34.271605468749996
2025-07-06 04:10:00,-35.206833984375
2025-07-06 04:15:00,-35.910400390625
2025-07-06 04:20:00,-36.0391015625
2025-07-06 04:25:00,-34.589068359375005
2025-07-06 04:30:00,-34.837890625
2025-07-06 04:35:00,-35.858919921875
2025-07-06 04:40:00,-35.215414062499995
2025-07-06 04:45:00,-34.54616796875
2025-07-06 04:50:00,-35.592937500000005
2025-07-06 04:55:00,-35.309794921874996
2025-07-06 05:00:00,-34.503267578125005
2025-07-06 05:05:00,-35.515716796875
2025-07-06 05:10:00,-35.472816406250004
2025-07-06 05:15:00,-34.571908203125005
2025-07-06 05:20:00,-35.524296875000005
2025-07-06 05:25:00,-35.429916015625
2025-07-06 05:30:00,-34.74350976562501
2025-07-06 05:35:00,-35.6958984375
2025-07-06 05:40:00,-35.30121484375
2025-07-06 05:45:00,-34.915111328125
2025-07-06 05:50:00,-35.773119140625
2025-07-06 05:55:00,-34.92369140625
2025-07-06 06:00:00,-35.18109375
2025-07-06 06:05:00,-35.798859375
2025-07-06 06:10:00,-34.8722109375
2025-07-06 06:15:00,-35.524296875000005
2025-07-06 06:20:00,-35.515716796875
2025-07-06 06:25:00,-34.863630859375
2025-07-06 06:30:00,-35.755958984375
2025-07-06 06:35:00,-35.086712890625
2025-07-06 06:40:00,-35.16393359375
2025-07-06 06:45:00,-35.738798828125
2025-07-06 06:50:00,-34.88937109375
2025-07-06 06:55:00,-35.635837890625005
2025-07-06 07:00:00,-35.318375
2025-07-06 07:05:00,-35.086712890625
2025-07-06 07:10:00,-35.8331796875
2025-07-06 07:15:00,-35.052392578125
2025-07-06 07:20:00,-35.575777343750005
2025-07-06 07:25:00,-35.395595703125004
2025-07-06 07:30:00,-35.112453125
2025-07-06 07:35:00,-35.85033984375
2025-07-06 07:40:00,-35.09529296875
2025-07-06 07:45:00,-35.644417968750005
2025-07-06 07:50:00,-35.5586171875
2025-07-06 07:55:00,-35.249734375
2025-07-06 08:00:00,-35.910400390625
2025-07-06 08:05:00,-35.1467734375
2025-07-06 08:10:00,-35.661578125
2025-07-06 08:15:00,-35.481396484375
2025-07-06 08:20:00,-35.23257421875
2025-07-06 08:25:00,-35.8675
2025-07-06 08:30:00,-35.1467734375
2025-07-06 08:35:00,-35.687318359375
2025-07-06 08:40:00,-35.678738281250006
2025-07-06 08:45:00,-35.309794921875
2025-07-06 08:50:00,-35.893240234375
2025-07-06 08:55:00,-35.1467734375
2025-07-06 09:00:00,-34.966591796875
2025-07-06 09:05:00,-34.6662890625
2025-07-06 09:10:00,-34.194384765625
2025-07-06 09:15:00,-33.593779296875
2025-07-06 09:20:00,-32.915953125
2025-07-06 09:25:00,-32.135166015625
2025-07-06 09:30:00,-31.277158203125005
2025-07-06 09:35:00,-30.367669921875
2025-07-06 09:40:00,-26.540955078125002
2025-07-06 09:45:00,-25.854548828125
2025-07-06 09:50:00,-28.222650390625
2025-07-06 09:55:00,-30.530691406250003
2025-07-06 10:00:00,-32.255287109375004
2025-07-06 10:05:00,-33.48223828125
2025-07-06 10:10:00,-34.357406250000004
2025-07-06 10:15:00,-34.983751953125
2025-07-06 10:20:00,-35.472816406250004
2025-07-06 10:25:00,-35.81601953125001
2025-07-06 10:30:00,-36.133482421875
2025-07-06 10:35:00,-35.88466015625001
2025-07-06 10:40:00,-35.155353515625
2025-07-06 10:45:00,-35.575777343750005
2025-07-06 10:50:00,-35.88466015625
2025-07-06 10:55:00,-36.12490234375
2025-07-06 11:00:00,-36.305083984375
2025-07-06 11:05:00,-35.747378906250006
2025-07-06 11:10:00,-35.2154140625
2025-07-06 11:15:00,-35.592937500000005
2025-07-06 11:20:00,-35.824599609375
2025-07-06 11:25:00,-36.013361328125
2025-07-06 11:30:00,-36.116322265625
2025-07-06 11:35:00,-36.210703125
2025-07-06 11:40:00,-36.287923828125
2025-07-06 11:45:00,-36.29650390625
2025-07-06 11:50:00,-36.27934375
2025-07-06 11:55:00,-36.202123046875
2025-07-06 12:00:00,-36.236443359375
2025-07-06 12:05:00,-36.270763671875
2025-07-06 12:10:00,-35.961880859375
2025-07-06 12:15:00,-35.249734375
2025-07-06 12:20:00,-35.447076171875
2025-07-06 12:25:00,-35.6958984375
2025-07-06 12:30:00,-35.88466015625
2025-07-06 12:35:00,-36.047681640625
2025-07-06 12:40:00,-36.1763828125
2025-07-06 12:45:00,-36.27934375
2025-07-06 12:50:00,-35.85033984375001
2025-07-06 12:55:00,-35.249734375
2025-07-06 13:00:00,-35.481396484375
2025-07-06 13:05:00,-35.652998046875005
2025-07-06 13:10:00,-35.798859375
2025-07-06 13:15:00,-35.936140625
2025-07-06 13:20:00,-36.0391015625
2025-07-06 13:25:00,-36.1077421875
2025-07-06 13:30:00,-36.167802734375
2025-07-06 13:35:00,-36.202123046875
2025-07-06 13:40:00,-36.253603515625
2025-07-06 13:45:00,-36.287923828125
2025-07-06 13:50:00,-36.19354296875
2025-07-06 13:55:00,-35.541457031250005
2025-07-06 14:00:00,-35.652998046875
2025-07-06 14:05:00,-35.8675
2025-07-06 14:10:00,-36.047681640625
2025-07-06 14:15:00,-36.15922265625
2025-07-06 14:20:00,-36.2450234375
2025-07-06 14:25:00,-35.841759765625
2025-07-06 14:30:00,-35.575777343750005
2025-07-06 14:35:00,-35.747378906250006
2025-07-06 14:40:00,-35.910400390625
2025-07-06 14:45:00,-36.047681640625
2025-07-06 14:50:00,-36.150642578125
2025-07-06 14:55:00,-36.22786328125
2025-07-06 15:00:00,-36.27934375
2025-07-06 15:05:00,-35.8675
2025-07-06 15:10:00,-35.6958984375
2025-07-06 15:15:00,-35.713058593750006
2025-07-06 15:20:00,-35.429916015625004
2025-07-06 15:25:00,-35.000912109375
2025-07-06 15:30:00,-34.468947265625005
2025-07-06 15:35:00,-33.816861328125
2025-07-06 15:40:00,-33.061814453125
2025-07-06 15:45:00,-32.220966796875004
2025-07-06 15:50:00,-31.345798828125005
2025-07-06 15:55:00,-30.462050781250003
2025-07-06 16:00:00,-26.558115234375002
2025-07-06 16:05:00,-25.76016796875
2025-07-06 16:10:00,-28.059628906250005
2025-07-06 16:15:00,-30.273289062500005
2025-07-06 16:20:00,-31.937824218750006
2025-07-06 16:25:00,-33.164775390625
2025-07-06 16:30:00,-34.202964843749996
2025-07-06 16:35:00,-35.0438125
2025-07-06 16:40:00,-35.601517578125005
2025-07-06 16:45:00,-35.996201171875
2025-07-06 16:50:00,-36.1763828125
2025-07-06 16:55:00,-35.378435546875004
2025-07-06 17:00:00,-35.704478515625
2025-07-06 17:05:00,-36.0391015625
2025-07-06 17:10:00,-36.19354296875
2025-07-06 17:15:00,-35.541457031250005
2025-07-06 17:20:00,-35.81601953125001
2025-07-06 17:25:00,-35.9018203125
2025-07-06 17:30:00,-35.550037109375
2025-07-06 17:35:00,-36.030521484375
2025-07-06 17:40:00,-36.0391015625
2025-07-06 17:45:00,-35.532876953125005
2025-07-06 17:50:00,-35.996201171875
2025-07-06 17:55:00,-35.730218750000006
2025-07-06 18:00:00,-35.713058593750006
2025-07-06 18:05:00,-35.979041015625
2025-07-06 18:10:00,-35.610097656250005
2025-07-06 18:15:00,-35.996201171875
2025-07-06 18:20:00,-35.610097656250005
2025-07-06 18:25:00,-36.00478125
2025-07-06 18:30:00,-35.64441796875
2025-07-06 18:35:00,-35.961880859375
2025-07-06 18:40:00,-35.592937500000005
2025-07-06 18:45:00,-35.961880859375
2025-07-06 18:50:00,-35.687318359375
2025-07-06 18:55:00,-35.9018203125
2025-07-06 19:00:00,-35.738798828125006
2025-07-06 19:05:00,-35.944720703125
2025-07-06 19:10:00,-35.858919921875
2025-07-06 19:15:00,-35.841759765625
2025-07-06 19:20:00,-35.893240234375
2025-07-06 19:25:00,-35.687318359375
2025-07-06 19:30:00,-35.85033984375
2025-07-06 19:35:00,-35.661578125000005
2025-07-06 19:40:00,-35.138193359375
2025-07-06 19:45:00,-35.88466015625001
2025-07-06 19:50:00,-35.550037109375
2025-07-06 19:55:00,-35.944720703125
2025-07-06 20:00:00,-35.498556640625004
2025-07-06 20:05:00,-35.944720703125
2025-07-06 20:10:00,-35.524296875000005
2025-07-06 20:15:00,-35.95330078125
2025-07-06 20:20:00,-35.541457031250005
2025-07-06 20:25:00,-35.961880859375
2025-07-06 20:30:00,-35.558617187500005
2025-07-06 20:35:00,-35.944720703125
2025-07-06 20:40:00,-35.610097656250005
2025-07-06 20:45:00,-35.927560546875
2025-07-06 20:50:00,-35.687318359375
2025-07-06 20:55:00,-35.738798828125006
2025-07-06 21:00:00,-35.19825390625
2025-07-06 21:05:00,-34.90653125
2025-07-06 21:10:00,-34.4946875
2025-07-06 21:15:00,-33.988462890625
2025-07-06 21:20:00,-33.353537109375
2025-07-06 21:25:00,-32.615650390625
2025-07-06 21:30:00,-31.791962890625
2025-07-06 21:35:00,-30.94253515625
2025-07-06 21:40:00,-27.201621093750003
2025-07-06 21:45:00,-26.729716796875003
2025-07-06 21:50:00,-29.278000000000002
2025-07-06 21:55:00,-31.663261718750004
2025-07-06 22:00:00,-33.456498046875005
2025-07-06 22:05:00,-34.78641015625
2025-07-06 22:10:00,-35.773119140625
2025-07-06 22:15:00,-35.721638671875
2025-07-06 22:20:00,-35.567197265625005
2025-07-06 22:25:00,-35.9018203125
2025-07-06 22:30:00,-35.541457031250005
2025-07-06 22:35:00,-35.979041015625
2025-07-06 22:40:00,-35.601517578125005
2025-07-06 22:45:00,-35.9704609375
2025-07-06 22:50:00,-35.670158203125006
2025-07-06 22:55:00,-35.961880859375
2025-07-06 23:00:00,-35.713058593750006
2025-07-06 23:05:00,-35.95330078125001
2025-07-06 23:10:00,-35.7645390625
2025-07-06 23:15:00,-35.858919921875
2025-07-06 23:20:00,-35.798859375
2025-07-06 23:25:00,-35.798859375
2025-07-06 23:30:00,-35.8331796875
2025-07-06 23:35:00,-35.6958984375
2025-07-06 23:40:00,-35.798859375
2025-07-06 23:45:00,-35.71305859375
2025-07-06 23:50:00,-35.798859375
2025-07-06 23:55:00,-35.678738281250006
2025-07-07 00:00:00,-35.807439453125006
2025-07-07 00:05:00,-35.687318359375
2025-07-07 00:10:00,-35.858919921875
2025-07-07 00:15:00,-36.09058203125
2025-07-07 00:20:00,-36.210703125
2025-07-07 00:25:00,-36.287923828125
2025-07-07 00:30:00,-36.2450234375
2025-07-07 00:35:00,-35.807439453125006
2025-07-07 00:40:00,-35.927560546875
2025-07-07 00:45:00,-35.78169921875
2025-07-07 00:50:00,-36.064841796875
2025-07-07 00:55:00,-35.98762109375
2025-07-07 01:00:00,-35.81601953125001
2025-07-07 01:05:00,-35.7645390625
2025-07-07 01:10:00,-35.790279296875
2025-07-07 01:15:00,-35.610097656250005
2025-07-07 01:20:00,-35.378435546875004
2025-07-07 01:25:00,-35.807439453125006
2025-07-07 01:30:00,-34.863630859375
2025-07-07 01:35:00,-35.45565625
2025-07-07 01:40:00,-35.447076171875
2025-07-07 01:45:00,-34.640548828125006
2025-07-07 01:50:00,-35.550037109375
2025-07-07 01:55:00,-35.172513671875
2025-07-07 02:00:00,-34.63196875
2025-07-07 02:05:00,-35.601517578125005
2025-07-07 02:10:00,-35.404175781250004
2025-07-07 02:15:00,-35.8675
2025-07-07 02:20:00,-35.438496093750004
2025-07-07 02:25:00,-35.91898046875
2025-07-07 02:30:00,-35.532876953125005
2025-07-07 02:35:00,-35.91898046875
2025-07-07 02:40:00,-35.3526953125
2025-07-07 02:45:00,-35.893240234375
2025-07-07 02:50:00,-35.344115234374996
2025-07-07 02:55:00,-33.55087890625
2025-07-07 03:00:00,-29.483921875
2025-07-07 03:05:00,-25.494185546875002
2025-07-07 03:10:00,-19.299369140625
2025-07-07 03:15:00,-11.148294921875003
2025-07-07 03:20:00,-8.90889453125
2025-07-07 03:25:00,-11.577298828125002
2025-07-07 03:30:00,-14.648966796875005
2025-07-07 03:35:00,-16.83688671875
2025-07-07 03:40:00,-20.534900390625
2025-07-07 03:45:00,-24.18143359375
2025-07-07 03:50:00,-27.270261718750003
2025-07-07 03:55:00,-29.758484375000002
2025-07-07 04:00:00,-31.689001953125
2025-07-07 04:05:00,-33.199095703124996
2025-07-07 04:10:00,-34.391726562500004
2025-07-07 04:15:00,-35.326955078125
2025-07-07 04:20:00,-36.099162109375
2025-07-07 04:25:00,-35.687318359375
2025-07-07 04:30:00,-35.02665234375
2025-07-07 04:35:00,-35.936140625
2025-07-07 04:40:00,-35.541457031250005
2025-07-07 04:45:00,-35.172513671875
2025-07-07 04:50:00,-36.047681640625
2025-07-07 04:55:00,-35.344115234374996
2025-07-07 05:00:00,-35.4213359375
2025-07-07 05:05:00,-36.184962890625
2025-07-07 05:10:00,-35.464236328125004
2025-07-07 05:15:00,-35.438496093750004
2025-07-07 05:20:00,-36.073421875
2025-07-07 05:25:00,-35.26689453125
2025-07-07 05:30:00,-35.721638671875
2025-07-07 05:35:00,-36.02194140625
2025-07-07 05:40:00,-35.241154296875
2025-07-07 05:45:00,-35.944720703125
2025-07-07 05:50:00,-35.747378906250006
2025-07-07 05:55:00,-35.16393359375
2025-07-07 06:00:00,-35.936140625
2025-07-07 06:05:00,-35.661578125
2025-07-07 06:10:00,-35.249734375
2025-07-07 06:15:00,-36.05626171875
2025-07-07 06:20:00,-35.6272578125
2025-07-07 06:25:00,-35.241154296875
2025-07-07 06:30:00,-36.082001953125
2025-07-07 06:35:00,-35.6272578125
2025-07-07 06:40:00,-35.241154296875
2025-07-07 06:45:00,-36.047681640625
2025-07-07 06:50:00,-35.567197265625005
2025-07-07 06:55:00,-35.189673828125
2025-07-07 07:00:00,-36.030521484375
2025-07-07 07:05:00,-35.87608007812501
2025-07-07 07:10:00,-35.16393359375
2025-07-07 07:15:00,-35.893240234375
2025-07-07 07:20:00,-35.524296875000005
2025-07-07 07:25:00,-35.121033203125
2025-07-07 07:30:00,-35.936140625
2025-07-07 07:35:00,-35.893240234375
2025-07-07 07:40:00,-35.018072265625
2025-07-07 07:45:00,-35.652998046875
2025-07-07 07:50:00,-36.305083984375
2025-07-07 07:55:00,-35.464236328125004
2025-07-07 08:00:00,-35.121033203125
2025-07-07 08:05:00,-35.876080078125
2025-07-07 08:10:00,-36.373724609375
2025-07-07 08:15:00,-35.378435546875004
2025-07-07 08:20:00,-34.88937109375
2025-07-07 08:25:00,-35.344115234374996
2025-07-07 08:30:00,-35.876080078125
2025-07-07 08:35:00,-35.95330078125
2025-07-07 08:40:00,-36.133482421875
2025-07-07 08:45:00,-36.450945312500004
2025-07-07 08:50:00,-35.275474609374996
2025-07-07 08:55:00,-34.6662890625
2025-07-07 09:00:00,-34.537587890625005
2025-07-07 09:05:00,-33.696740234375
2025-07-07 09:10:00,-32.461208984375006
2025-07-07 09:15:00,-31.088396484375
2025-07-07 09:20:00,-29.63836328125
2025-07-07 09:25:00,-28.145429687500002
2025-07-07 09:30:00,-26.678236328125003
2025-07-07 09:35:00,-25.21104296875
2025-07-07 09:40:00,-23.795330078125
2025-07-07 09:45:00,-21.435808593750004
2025-07-07 09:50:00,-19.565351562500002
2025-07-07 09:55:00,-22.15653515625
2025-07-07 10:00:00,-25.082341796875003
2025-07-07 10:05:00,-27.5276640625
2025-07-07 10:10:00,-29.415281250000003
2025-07-07 10:15:00,-30.822414062500002
2025-07-07 10:20:00,-31.83486328125
2025-07-07 10:25:00,-32.6070703125
2025-07-07 10:30:00,-33.17335546875
2025-07-07 10:35:00,-33.58519921875
2025-07-07 10:40:00,-33.919822265625
2025-07-07 10:45:00,-34.151484375
2025-07-07 10:50:00,-34.305925781250004
2025-07-07 10:55:00,-34.340246093750004
2025-07-07 11:00:00,-34.44320703125
2025-07-07 11:05:00,-34.51184765625
2025-07-07 11:10:00,-34.537587890625005
2025-07-07 11:15:00,-34.537587890625005
2025-07-07 11:20:00,-34.520427734375005
2025-07-07 11:25:00,-34.4946875
2025-07-07 11:30:00,-34.4946875
2025-07-07 11:35:00,-34.434626953125004
2025-07-07 11:40:00,-34.348826171875004
2025-07-07 11:45:00,-34.314505859375004
2025-07-07 11:50:00,-34.280185546875
